area_m2,crop_id,h3_id,mean_confidence,year
54019.597595214844,42,8428a97ffffffff,26.273802398240104,2022
4190.8776245117188,42,8428d29ffffffff,24.855856339873014,2022
10491.861694335938,42,8426101ffffffff,30.624622534874646,2022
1203.6972045898438,42,8427a85ffffffff,20.5000905362836,2022
7160.4220581054688,42,8426a51ffffffff,29.996681349331045,2022
23767.5361328125,42,8427555ffffffff,32.91796606531107,2022
20841.127197265625,42,8427859ffffffff,21.829007455574111,2022
8879.8528715245866,42,8412dadffffffff,20.569625563675121,2022
5593134.9154663086,42,8426351ffffffff,50.0111293220335,2022
8860.7120971679688,42,842891bffffffff,31.649570325334015,2022
641.68902587890625,42,8428951ffffffff,37,2022
3675619.9232867071,42,842630dffffffff,63.5904444685513,2022
6067027.712056,42,842613dffffffff,59.461928698204858,2022
143567067.73073494,42,842719dffffffff,77.154167088342945,2022
153797.32312011719,42,8426289ffffffff,55.879911001033982,2022
1095929.8269603057,42,8426235ffffffff,57.598614415092563,2022
1523422.2325092391,42,8428851ffffffff,50.243582135546056,2022
2001135.5913298964,42,8427521ffffffff,70.145515286447591,2022
7112.0128784179688,42,84262ebffffffff,28.361185456093519,2022
671.09503173828125,42,84260c7ffffffff,63,2022
71844.168823242188,42,8426361ffffffff,32.116829613686647,2022
3268.7166748046875,42,8426001ffffffff,23.99609322468968,2022
2046.2577514648438,42,84261a1ffffffff,28.997202460295831,2022
10370.410949707031,42,8426b4bffffffff,34.742439810935529,2022
4643091.5618896484,42,8427817ffffffff,64.345591642002375,2022
1309.635498046875,42,8428b27ffffffff,77,2022
158031.81280517578,42,842755bffffffff,32.230658760094137,2022
12728689.581594907,42,8426ac7ffffffff,60.565628031751466,2022
396582.44671630859,42,8428f49ffffffff,44.5667183040428,2022
819968.545715332,42,842742dffffffff,62.498588739178238,2022
7087473.2731115008,42,842626dffffffff,63.26302390144685,2022
40682.081665039062,42,8426b39ffffffff,38.099698475651159,2022
3206.4332885742188,42,8428829ffffffff,53.195332229557188,2022
1209.7061767578125,42,842781dffffffff,18.5000512618022,2022
2424.8546142578125,42,8427819ffffffff,22.257052475107617,2022
9765.4913330078125,42,84275e7ffffffff,25.397251956136149,2022
980537.3286776673,42,8427ad3ffffffff,53.068990684476866,2022
14747.658203125,42,8428f37ffffffff,29.954347806941279,2022
643.78094482421875,42,8428aa5ffffffff,31,2022
655.697998046875,42,8426b0dffffffff,31,2022
10494642.529918956,42,8428857ffffffff,68.021067533854151,2022
675.20819091796875,42,84261d1ffffffff,41,2022
11921.458801269531,42,84275a3ffffffff,37.553891193193223,2022
3336.8541259765625,42,84261edffffffff,23.598461546847364,2022
21555.522583007812,42,84278e9ffffffff,38.828727868864675,2022
13765.801635742188,42,84279c7ffffffff,30.680898922914821,2022
642.5372314453125,42,84279bbffffffff,67,2022
243118.71203613281,42,8426211ffffffff,54.405415573968526,2022
74503.5244140625,42,8412db5ffffffff,34.391513886048727,2022
22657.582336425781,42,8428f29ffffffff,47.944596016739091,2022
31680.51220703125,42,8426a19ffffffff,56.40268378918126,2022
14999.898803710938,42,84270a9ffffffff,26.638698294929089,2022
8646.847412109375,42,84281c7ffffffff,41.536981675182091,2022
978235.15393066406,42,8426221ffffffff,61.956601906838394,2022
1337.79833984375,42,8426037ffffffff,36,2022
3851985.9491505343,42,84275c7ffffffff,56.149508600864671,2022
4955.3950805664062,42,8427561ffffffff,28.133179744747554,2022
13563.544860839844,42,8427913ffffffff,31.318156724668015,2022
12973748.584574141,42,842624bffffffff,78.977854362625578,2022
95163.576772413056,42,842631bffffffff,41.909983957405878,2022
14165.048217773438,42,84270b7ffffffff,29.789858499315862,2022
656.22607421875,42,84281adffffffff,40,2022
54975.444885253906,42,8412da7ffffffff,25.99156386502364,2022
34016.236083984375,42,84281abffffffff,53.095501835301633,2022
1335.3411865234375,42,8428a03ffffffff,28.498792635418862,2022
2526.8639526367188,42,84288e9ffffffff,25.003337525026183,2022
169416044.13169375,42,8427189ffffffff,82.643133322428625,2022
2549.4238891601562,42,8428815ffffffff,21.250203562333049,2022
5874.933349609375,42,8426b43ffffffff,46.223160246540367,2022
25429255.436450914,42,84288bbffffffff,61.942261785294484,2022
29380.919128417969,42,84288a3ffffffff,33.7839580026946,2022
4489.1563720703125,42,8427997ffffffff,47.277705277166774,2022
1281411.1351502661,42,8426237ffffffff,54.641430357457089,2022
123359.75793457031,42,8428b37ffffffff,38.74075441809827,2022
474604.23172439879,42,8427427ffffffff,39.213668978671151,2022
19476.491943359375,42,842894bffffffff,51.238962614823954,2022
3518764.2695685891,42,8428b15ffffffff,71.473211299193,2022
664.04339599609375,42,8426031ffffffff,41,2022
3051.2008666992188,42,84288a7ffffffff,34.393797308008715,2022
2033.0092163085938,42,8426865ffffffff,44.687535131457516,2022
2717.2034301757812,42,8426185ffffffff,26.001702971255131,2022
2073031.6654026406,42,842743dffffffff,61.677497379776149,2022
430079.21070604509,42,8428b39ffffffff,43.86193575146617,2022
